"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"
"China"	156	" 75"							0.106577552	0.111165145	0.103423431	0.088584139	0.076199272	0.073228687	0.070400443	0.067588464	0.064899789	0.062535554	0.059862009	0.057406488	0.054694251	0.052845155
"China"	156	" 80"							0.167385032	0.173251585	0.162212507	0.137592607	0.117620127	0.113949947	0.110256169	0.10648978	0.102900339	0.099734748	0.095937281	0.092345274	0.088514272	0.086168711
"China"	156	" 85"							0.25167387	0.258654776	0.244083939	0.206467163	0.176315402	0.172175837	0.167715565	0.163028837	0.158560699	0.154624389	0.149568694	0.144607606	0.139446601	0.136809324
"China"	156	" 90"							0.358145412	0.365862436	0.348365471	0.296158899	0.254170377	0.250062749	0.245235266	0.239972805	0.234907597	0.230491954	0.224351917	0.218028683	0.211454688	0.209075563
"China"	156	" 95"							0.478448067	0.486491593	0.467614865	0.402464214	0.349162295	0.345780898	0.341299218	0.336172833	0.331074519	0.326772972	0.320200619	0.312949186	0.305025259	0.303848066
"China"	156	"100+"							0.767016046	0.767161088	0.737729426	0.654143857	0.59777107	0.596318819	0.59341487	0.590031744	0.585930162	0.583423732	0.580006669	0.574964675	0.565104178	0.567149139
"China, Hong Kong SAR"	344	"  0"									0.005078202	0.004141154	0.00389027	0.00374624	0.003639502	0.003536811	0.003442192	0.003347589	0.003256021	0.003163463	0.003078967	0.003003536
"China, Hong Kong SAR"	344	"  1"									0.000350057	0.000327101	0.000305654	0.0003036	0.000300301	0.000295999	0.000291198	0.000285394	0.000279089	0.000272283	0.000265229	0.000258431
"China, Hong Kong SAR"	344	"  5"									0.000147449	0.000119289	0.000102764	9.43765e-05	8.84896e-05	8.33994e-05	7.92758e-05	7.52957e-05	7.15354e-05	6.79104e-05	6.47995e-05	6.23395e-05
"China, Hong Kong SAR"	344	" 10"									0.000209149	0.000161067	0.000126005	0.000109614	9.84675e-05	8.93295e-05	8.23939e-05	7.58524e-05	6.98051e-05	6.41005e-05	5.94124e-05	5.60023e-05
"China, Hong Kong SAR"	344	" 15"									0.000448004	0.000343067	0.000263035	0.00022649	0.000201843	0.000181415	0.000165609	0.000150797	0.000137191	0.000124438	0.000113899	0.000106002
"China, Hong Kong SAR"	344	" 20"									0.000646864	0.000524125	0.000421085	0.000372429	0.000339633	0.000311234	0.000287902	0.000266055	0.000246003	0.000227227	0.000211226	0.000198201
"China, Hong Kong SAR"	344	" 25"									0.000721189	0.000624255	0.000528026	0.000480831	0.000449084	0.000420113	0.000394732	0.000371022	0.000349308	0.000329033	0.000311154	0.000295332
"China, Hong Kong SAR"	344	" 30"									0.000854615	0.000760284	0.000655659	0.000603684	0.000568786	0.000536245	0.000507039	0.000479812	0.000454932	0.000431752	0.00041102	0.000392051
"China, Hong Kong SAR"	344	" 35"									0.001269936	0.001134006	0.00097591	0.000897445	0.000844864	0.00079574	0.000751554	0.000710439	0.000672941	0.000638072	0.000606862	0.000578194
"China, Hong Kong SAR"	344	" 40"									0.001997133	0.001764735	0.00151276	0.001387948	0.001304142	0.001226307	0.001156748	0.001091894	0.001032618	0.000977377	0.000928098	0.000883258
"China, Hong Kong SAR"	344	" 45"									0.003382573	0.002936079	0.002496019	0.00227902	0.002132898	0.00199862	0.001880051	0.001769183	0.001667553	0.001572546	0.001488336	0.001413038
"China, Hong Kong SAR"	344	" 50"									0.005703328	0.004869929	0.004124384	0.003757025	0.003508562	0.003281965	0.003083721	0.00289763	0.00272637	0.002565618	0.002423731	0.002298673
"China, Hong Kong SAR"	344	" 55"									0.009081366	0.007679161	0.006547049	0.00598543	0.005603042	0.005254515	0.004950106	0.00466277	0.004396848	0.004145844	0.003924076	0.00372956
"China, Hong Kong SAR"	344	" 60"									0.014596797	0.012372155	0.010679047	0.00982956	0.009248679	0.008714357	0.008243151	0.007796984	0.007382728	0.006990422	0.006641546	0.006332457
"China, Hong Kong SAR"	344	" 65"									0.023858433	0.020316409	0.017708973	0.016387534	0.015483854	0.014641092	0.013886852	0.013173176	0.012510815	0.011883563	0.01132136	0.010815015
"China, Hong Kong SAR"	344	" 70"									0.038714118	0.03315156	0.02919862	0.027172824	0.025787586	0.024475702	0.023282319	0.022153849	0.021106966	0.020115639	0.019219374	0.018397516
"China, Hong Kong SAR"	344	" 75"									0.062103245	0.053553586	0.047699125	0.044660576	0.042583235	0.040581291	0.038726644	0.036973719	0.03534806	0.033808692	0.032403294	0.031088734
"China, Hong Kong SAR"	344	" 80"									0.097884422	0.085168257	0.076792311	0.072380854	0.069365723	0.066401307	0.063597727	0.060948253	0.058491336	0.056164457	0.054016275	0.051961974
"China, Hong Kong SAR"	344	" 85"									0.150338266	0.13231253	0.120914476	0.114808087	0.110636285	0.106438609	0.102374191	0.098531698	0.094967436	0.091590381	0.088432259	0.085336061
"China, Hong Kong SAR"	344	" 90"									0.222770407	0.198853986	0.184383981	0.1764784	0.171082644	0.165505563	0.159958654	0.15470976	0.149837813	0.145218792	0.14083435	0.136413433
"China, Hong Kong SAR"	344	" 95"									0.315268882	0.286111869	0.26933605	0.259966072	0.25358588	0.246781764	0.239804765	0.233194666	0.227055078	0.221231238	0.215607836	0.209755282
"China, Hong Kong SAR"	344	"100+"									0.57664027	0.553364442	0.541097839	0.534325433	0.529779299	0.52486939	0.519791851	0.515032867	0.510655805	0.506534867	0.502552648	0.498381792
"China, Macao SAR"	446	"  0"									0.006160465	0.005394274	0.005208446	0.004697742	0.004424419	0.00420868	0.004013178	0.00384192	0.003693875	0.003551911	0.003416023	0.003282182
"China, Macao SAR"	446	"  1"									0.000276624	0.000291011	0.000291712	0.000264149	0.000259049	0.000244164	0.0002313	0.000221714	0.000214899	0.000208339	0.000202787	0.000196735
"China, Macao SAR"	446	"  5"									0.000180479	0.000154036	0.00014395	0.000118402	0.00010532	9.40152e-05	8.58144e-05	7.92857e-05	7.40644e-05	6.9438e-05	6.57446e-05	6.21723e-05
"China, Macao SAR"	446	" 10"									0.000262594	0.000215037	0.000194213	0.000145472	0.000122289	0.000102927	8.99416e-05	7.9839e-05	7.19154e-05	6.51093e-05	6.00931e-05	5.53284e-05
"China, Macao SAR"	446	" 15"									0.000495402	0.000402016	0.000361296	0.000268335	0.000224996	0.000188682	0.000163741	0.000144333	0.000129108	0.000115954	0.000106014	9.65684e-05
"China, Macao SAR"	446	" 20"									0.00068933	0.000582089	0.000534579	0.000420007	0.00036418	0.000316697	0.000280957	0.000253126	0.000231282	0.000212002	0.000196013	0.000180818
"China, Macao SAR"	446	" 25"									0.00077226	0.000683968	0.000642161	0.00053421	0.000479053	0.000431434	0.000391794	0.000361033	0.000336962	0.000315247	0.000295453	0.000276712
"China, Macao SAR"	446	" 30"									0.000886316	0.000801095	0.000758906	0.000646874	0.000588579	0.000537915	0.00049403	0.000460032	0.000433471	0.000409276	0.000386359	0.000364708
"China, Macao SAR"	446	" 35"									0.001136187	0.001032514	0.00098191	0.000846606	0.00077572	0.000713863	0.000659798	0.000617808	0.000584931	0.000554861	0.000526122	0.000498908
"China, Macao SAR"	446	" 40"									0.001631801	0.001475824	0.001405798	0.00121886	0.00112038	0.001033907	0.000958772	0.000899915	0.000853481	0.000810888	0.000770479	0.000731918
"China, Macao SAR"	446	" 45"									0.00268302	0.002397165	0.002279043	0.001966577	0.001801965	0.001656813	0.001532855	0.001434929	0.001357106	0.001285751	0.001219328	0.001155495
"China, Macao SAR"	446	" 50"									0.004794897	0.004231724	0.004008262	0.003423518	0.003116978	0.002846657	0.002620059	0.002440367	0.002297092	0.002166125	0.002046562	0.001931313
"China, Macao SAR"	446	" 55"									0.008416302	0.007384619	0.006985566	0.005944872	0.005399834	0.004918921	0.004518659	0.004200587	0.003946507	0.00371447	0.003504343	0.003301445
"China, Macao SAR"	446	" 60"									0.014414826	0.012671928	0.012011424	0.010274145	0.009360466	0.00855351	0.007873768	0.007334335	0.006903762	0.006509581	0.006148986	0.005801024
"China, Macao SAR"	446	" 65"									0.024490528	0.021556659	0.020473381	0.017588072	0.0160675	0.014727372	0.013575771	0.012667549	0.01194585	0.011283617	0.010667175	0.010074681
"China, Macao SAR"	446	" 70"									0.041244955	0.036386238	0.034637459	0.02991308	0.027414802	0.025216208	0.023286056	0.021772543	0.020574924	0.019472917	0.018428092	0.017427503
"China, Macao SAR"	446	" 75"									0.068473821	0.060638129	0.05788595	0.050327606	0.046308417	0.042772493	0.039594992	0.037115437	0.03516055	0.033355373	0.031609921	0.029943457
"China, Macao SAR"	446	" 80"									0.111147621	0.099025206	0.094862979	0.083207389	0.076955243	0.071446877	0.066366759	0.062415913	0.059309313	0.056427272	0.053580535	0.050868216
"China, Macao SAR"	446	" 85"									0.174471844	0.15683355	0.150901176	0.13389931	0.124661773	0.116491847	0.108733426	0.102707433	0.097974699	0.093556804	0.08908927	0.084835132
"China, Macao SAR"	446	" 90"									0.261523635	0.237917823	0.230128917	0.207195618	0.194517471	0.183231466	0.172153954	0.163539494	0.15676956	0.150398873	0.143786075	0.137480573
"China, Macao SAR"	446	" 95"									0.369986617	0.341520596	0.332309587	0.30435261	0.288561241	0.274379779	0.259937619	0.248666428	0.239788082	0.23135022	0.222334366	0.213708096
"China, Macao SAR"	446	"100+"									0.627247903	0.601289699	0.593583924	0.570471449	0.55793022	0.546955765	0.535793231	0.527289916	0.520709055	0.514510641	0.507882529	0.501626377
"Colombia"	170	"  0"	0.14240333	0.121670948	0.106623292	0.095428055	0.085275754	0.065802825	0.049319827	0.040436128	0.031646989	0.027866482	0.023897822	0.022337602	0.019331627	0.017576019	0.015208595	0.01418212	0.012952646	0.012441111	0.011827849	0.011317285
"Colombia"	170	"  1"	0.021106391	0.014736318	0.011554718	0.009166144	0.007918392	0.006020216	0.004466777	0.003453279	0.002843571	0.002472355	0.00221226	0.001965881	0.001766903	0.001595839	0.001445847	0.001258846	0.001120287	0.000970398	0.000884436	0.000799202
"Colombia"	170	"  5"	0.006137757	0.004507182	0.003652999	0.003049109	0.002727609	0.002118782	0.001585297	0.001127547	0.000756727	0.000672479	0.000599496	0.000539982	0.000487598	0.000442977	0.000401266	0.000357452	0.000325038	0.000291567	0.000272066	0.000252272
"Colombia"	170	" 10"	0.002546322	0.001871504	0.001518901	0.001265539	0.001141739	0.001024297	0.000917391	0.000920653	0.001060939	0.000907389	0.000809551	0.000724067	0.000651844	0.000588721	0.000532748	0.000469632	0.000422877	0.000373654	0.000345044	0.000317621
"Colombia"	170	" 15"	0.003999166	0.003030651	0.00252565	0.002165885	0.001985669	0.00203639	0.002074842	0.002547296	0.003514241	0.002954009	0.002612825	0.00231953	0.002068362	0.001852221	0.001655081	0.001440067	0.00128003	0.001112193	0.001014857	0.000918895
"Colombia"	170	" 20"	0.005144762	0.00415398	0.003645139	0.00328671	0.003112286	0.003374665	0.003592002	0.004352686	0.005731715	0.00482268	0.004260815	0.003782121	0.003369776	0.003016541	0.002693343	0.002341055	0.002081127	0.001807929	0.001649413	0.001490986
"Colombia"	170	" 25"	0.005561975	0.004674456	0.004224224	0.003911575	0.003762167	0.004124031	0.004427074	0.005063437	0.006081333	0.0051543	0.004566189	0.004066136	0.003633852	0.003264993	0.002927931	0.002560387	0.002289205	0.002004085	0.001838067	0.001673649
"Colombia"	170	" 30"	0.005954334	0.005073022	0.004626128	0.004319216	0.004174364	0.004377437	0.004542295	0.004989215	0.005763589	0.004931782	0.0043988	0.003942381	0.003550496	0.003214711	0.002907546	0.002572469	0.002325325	0.002065258	0.001913608	0.001763451
"Colombia"	170	" 35"	0.00689747	0.005858563	0.005331503	0.004968397	0.004796657	0.004746361	0.004686533	0.005021698	0.005816798	0.005026502	0.00452328	0.004090671	0.003719767	0.003401117	0.003110217	0.002791581	0.002556826	0.002309967	0.002166565	0.002023419
"Colombia"	170	" 40"	0.008543482	0.00725153	0.006597048	0.006147859	0.005933203	0.005688469	0.005452573	0.005502585	0.00589673	0.005193331	0.004732474	0.004336423	0.003996087	0.003703595	0.003437463	0.003145685	0.002929747	0.002701198	0.002570224	0.002438248
"Colombia"	170	" 45"	0.011091309	0.009571576	0.008806843	0.00828667	0.008044051	0.007523725	0.007040434	0.006684601	0.006505731	0.005865185	0.005422043	0.005041647	0.004714815	0.004431765	0.004175928	0.003892707	0.003684383	0.003461894	0.003334449	0.003205967
"Colombia"	170	" 50"	0.015002877	0.0133988	0.012609832	0.01208845	0.011860469	0.010875284	0.009973099	0.009275714	0.008858486	0.008069093	0.007514045	0.007037775	0.006628074	0.00627373	0.005951187	0.005594764	0.005333336	0.005053286	0.004892707	0.004731162
"Colombia"	170	" 55"	0.021044002	0.019468112	0.018724463	0.01826316	0.018087429	0.016447335	0.014954484	0.013757541	0.012965368	0.011872863	0.011098227	0.010432965	0.009860626	0.009367915	0.008917268	0.008422168	0.008056182	0.007667534	0.007443485	0.007217141
"Colombia"	170	" 60"	0.031724996	0.029112006	0.027915096	0.027193351	0.026891509	0.024723649	0.022723064	0.02095802	0.019622759	0.018037905	0.016913236	0.015957903	0.015131427	0.014422119	0.013773535	0.013066721	0.012541146	0.01198874	0.011666668	0.011342809
"Colombia"	170	" 65"	0.051362102	0.044871502	0.041963536	0.040196108	0.039319089	0.037161749	0.035062583	0.032941176	0.031232842	0.028688785	0.026919336	0.025457696	0.024172767	0.023087481	0.022086966	0.021021445	0.020224451	0.019397128	0.01891074	0.018423325
"Colombia"	170	" 70"	0.082001897	0.068442925	0.062522653	0.058946569	0.05706724	0.055423353	0.053665109	0.051355048	0.049312657	0.045292041	0.042547155	0.04034294	0.038371145	0.036732896	0.035208834	0.033625827	0.032433851	0.031214017	0.030490052	0.029767488
"Colombia"	170	" 75"	0.128193985	0.102813396	0.091970031	0.085475307	0.081970658	0.081732655	0.081154444	0.079082045	0.0769036	0.070696965	0.066529737	0.06327726	0.060311226	0.05788805	0.05561049	0.053308392	0.051561611	0.049803137	0.04874798	0.047699897
"Colombia"	170	" 80"	0.194463276	0.151152485	0.132894207	0.122026718	0.11607152	0.118634133	0.120616436	0.119601748	0.117756693	0.10849954	0.102372014	0.097724396	0.093393687	0.08991564	0.086607711	0.083362445	0.080877719	0.078423914	0.076932268	0.07545909
"Colombia"	170	" 85"	0.283384698	0.215887903	0.187493288	0.170619221	0.16126061	0.168527467	0.175022908	0.176361074	0.175687573	0.162529997	0.153919569	0.147574779	0.141515865	0.13673389	0.132122696	0.127746162	0.124359032	0.121089744	0.119070817	0.117090775
"Colombia"	170	" 90"	0.393101948	0.297308318	0.256600824	0.232301672	0.218657058	0.232818459	0.246118396	0.251478508	0.253168452	0.235616716	0.224229078	0.21608502	0.20808559	0.201884867	0.195808147	0.19025334	0.185897999	0.181810967	0.179237039	0.17673483
"Colombia"	170	" 95"	0.515687142	0.39223589	0.338615758	0.306264177	0.287832647	0.310843561	0.33298859	0.344024493	0.349393451	0.327736534	0.313773993	0.304107332	0.294295506	0.286836323	0.279385587	0.272869488	0.267677941	0.262979758	0.259944871	0.257028565
"Colombia"	170	"100+"	0.838669476	0.650401391	0.59225425	0.561627852	0.545572289	0.566418613	0.58919286	0.603146181	0.611001242	0.591343306	0.579425271	0.571683778	0.563758461	0.558000171	0.552237974	0.547526631	0.543737889	0.540520332	0.538388861	0.536386005
"Comoros"	174	"  0"	0.21843103	0.204196367	0.186376735	0.169758169	0.154792117	0.140217595	0.126297405	0.113129728	0.094400817	0.079983841	0.068228345	0.057786387	0.048668209	0.040422285	0.033750445	0.028478413	0.024158212	0.02056654	0.017475993	0.015015486
"Comoros"	174	"  1"	0.028840425	0.026733824	0.024092025	0.021612079	0.018835214	0.016379991	0.014167379	0.012170673	0.009345418	0.007277248	0.005642621	0.004217507	0.002985698	0.002249074	0.00170736	0.001309161	0.001012099	0.00078864	0.000603489	0.000482444
"Comoros"	174	"  5"	0.008817377	0.008208295	0.007439822	0.006718378	0.00595819	0.00527965	0.004658112	0.004076092	0.003239846	0.002602116	0.00209573	0.001653713	0.001272305	0.001002087	0.000793127	0.000636084	0.000514133	0.000418571	0.000336921	0.000279886
"Comoros"	174	" 10"	0.003477209	0.003289069	0.003045355	0.002809836	0.002564147	0.002345915	0.002139062	0.001936511	0.001638449	0.001401927	0.001203934	0.001024064	0.000863872	0.000723679	0.000607661	0.00051295	0.00043474	0.000369366	0.000312925	0.000268045
"Comoros"	174	" 15"	0.005839775	0.005508484	0.005084547	0.00468025	0.004308385	0.003945646	0.00359361	0.003252401	0.002750371	0.002354681	0.002028327	0.001735197	0.001476423	0.001249065	0.001059389	0.000902495	0.000772271	0.000662842	0.000568239	0.000491389
"Comoros"	174	" 20"	0.007951563	0.007502737	0.006928621	0.006381328	0.005913624	0.005425288	0.004941422	0.004473034	0.003785257	0.003244056	0.002798175	0.002398302	0.002045795	0.001726436	0.001461096	0.001243769	0.001063548	0.000912236	0.000781463	0.000675296
"Comoros"	174	" 25"	0.00923157	0.008692943	0.00800452	0.007348816	0.006798604	0.006213066	0.005631111	0.005070062	0.004250437	0.00360897	0.003082495	0.002611587	0.002197289	0.001849097	0.001557933	0.001314769	0.001114958	0.000948715	0.000805297	0.000691341
"Comoros"	174	" 30"	0.010419129	0.009802613	0.009014972	0.008265216	0.00764518	0.006978806	0.006314863	0.00567526	0.004742064	0.00401275	0.003414698	0.002880043	0.002409982	0.002035125	0.001717748	0.00144594	0.001223128	0.001038188	0.000878725	0.000752808
"Comoros"	174	" 35"	0.012484362	0.011759916	0.010834875	0.009954796	0.009205875	0.008427799	0.007658831	0.006915596	0.005826144	0.004970994	0.004267569	0.00363742	0.003082614	0.002615239	0.002220176	0.001884871	0.001607417	0.001374947	0.001174198	0.001012177
"Comoros"	174	" 40"	0.015142085	0.014306357	0.013239991	0.012226372	0.011339946	0.010463484	0.009605836	0.008769578	0.007530047	0.006546583	0.0057312	0.004996036	0.004344736	0.003771546	0.003275753	0.002842601	0.002476024	0.002162127	0.001889966	0.001658213
"Comoros"	174	" 45"	0.018647799	0.017699876	0.016490864	0.015342277	0.014336171	0.013378787	0.012446256	0.011525827	0.010142349	0.009028658	0.008095341	0.007248156	0.00649635	0.005809814	0.005191593	0.004623234	0.004128363	0.003693435	0.003314446	0.002970323
"Comoros"	174	" 50"	0.023811601	0.022727689	0.021345991	0.020034299	0.018875803	0.017814137	0.016786558	0.015761568	0.014203719	0.012933718	0.01185916	0.010878291	0.010007943	0.009159114	0.008375539	0.007636678	0.006976609	0.006383466	0.005864351	0.00536525
